[2025-07-31 06:00:00.000] INFO  SensorHub: Init complete. Firmware v2.0.1
[2025-07-31 06:00:00.000] DEBUG ADC[id=1001]: Temperature sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1002]: Temperature sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1003]: Temperature sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1004]: Temperature sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1005]: Temperature sensor #5 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1006]: Moisture sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1007]: Moisture sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1008]: Moisture sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1009]: Moisture sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1010]: Moisture sensor #5 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1011]: Light sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1012]: Light sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1013]: Light sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1014]: Light sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1015]: Light sensor #5 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1016]: Humidity sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1017]: Humidity sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1018]: Humidity sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1019]: Humidity sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1020]: Humidity sensor #5 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1021]: Co2 sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1022]: Co2 sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1023]: Co2 sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1024]: Co2 sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1025]: Co2 sensor #5 initialized
[2025-07-31 06:00:05.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.0C, Moisture=45.4%, Light=536lux, Humidity=48.6%, CO2=677ppm
[2025-07-31 06:04:30.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.2C, Moisture=46.1%, Light=684lux, Humidity=48.3%, CO2=385ppm
[2025-07-31 06:04:30.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.7C, Moisture=44.0%, Light=620lux, Humidity=40.3%, CO2=786ppm
[2025-07-31 06:04:30.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.9C, Moisture=40.5%, Light=545lux, Humidity=56.1%, CO2=774ppm
[2025-07-31 06:04:35.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.0C, Moisture=38.8%, Light=694lux, Humidity=55.6%, CO2=644ppm
[2025-07-31 06:04:35.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.9C, Moisture=47.0%, Light=584lux, Humidity=62.5%, CO2=407ppm
[2025-07-31 06:04:35.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.7C, Moisture=45.9%, Light=658lux, Humidity=56.5%, CO2=559ppm
[2025-07-31 06:04:35.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.1C, Moisture=38.8%, Light=595lux, Humidity=58.7%, CO2=688ppm
[2025-07-31 06:04:35.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=22.6C, Moisture=40.2%, Light=519lux, Humidity=56.8%, CO2=730ppm
[2025-07-31 06:04:40.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.0C, Moisture=44.3%, Light=535lux, Humidity=55.0%, CO2=439ppm
[2025-07-31 06:04:40.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=26.3C, Moisture=39.2%, Light=670lux, Humidity=67.2%, CO2=415ppm
[2025-07-31 06:04:40.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.8C, Moisture=44.4%, Light=532lux, Humidity=62.8%, CO2=444ppm
[2025-07-31 06:04:40.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.0C, Moisture=41.6%, Light=700lux, Humidity=44.7%, CO2=382ppm
[2025-07-31 06:04:40.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.2C, Moisture=45.4%, Light=554lux, Humidity=55.9%, CO2=547ppm
[2025-07-31 06:04:45.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.7C, Moisture=45.6%, Light=515lux, Humidity=63.7%, CO2=728ppm
[2025-07-31 06:04:45.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.8C, Moisture=42.9%, Light=526lux, Humidity=48.4%, CO2=760ppm
[2025-07-31 06:04:45.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.3C, Moisture=47.0%, Light=605lux, Humidity=61.8%, CO2=470ppm
[2025-07-31 06:04:45.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.4C, Moisture=41.0%, Light=646lux, Humidity=57.0%, CO2=668ppm
[2025-07-31 06:04:45.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.8C, Moisture=41.1%, Light=547lux, Humidity=50.9%, CO2=584ppm
[2025-07-31 06:04:50.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.4C, Moisture=38.1%, Light=657lux, Humidity=56.1%, CO2=421ppm
[2025-07-31 06:04:50.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.5C, Moisture=41.2%, Light=518lux, Humidity=44.9%, CO2=574ppm
[2025-07-31 06:04:50.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.8C, Moisture=37.4%, Light=698lux, Humidity=64.1%, CO2=447ppm
[2025-07-31 06:04:50.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=26.3C, Moisture=47.3%, Light=571lux, Humidity=49.8%, CO2=783ppm
[2025-07-31 06:04:50.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.9C, Moisture=42.1%, Light=603lux, Humidity=48.5%, CO2=604ppm
[2025-07-31 06:04:50] THISISGARBAGE
[2025-07-31 06:04:55.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=22.7C, Moisture=39.5%, Light=679lux, Humidity=56.2%, CO2=386ppm
[2025-07-31 06:04:55.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.0C, Moisture=44.0%, Light=590lux, Humidity=54.4%, CO2=774ppm
[2025-07-31 06:04:55.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.8C, Moisture=44.1%, Light=528lux, Humidity=67.6%, CO2=571ppm
[2025-07-31 06:04:55.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.9C, Moisture=40.1%, Light=674lux, Humidity=65.9%, CO2=648ppm
[2025-07-31 06:04:55.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=22.8C, Moisture=37.2%, Light=637lux, Humidity=43.5%, CO2=625ppm
[2025-07-31 06:05:00.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.6C, Moisture=43.7%, Light=562lux, Humidity=40.5%, CO2=738ppm
[2025-07-31 06:05:00.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.5C, Moisture=47.6%, Light=509lux, Humidity=65.5%, CO2=723ppm
[2025-07-31 06:05:00.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.1C, Moisture=37.8%, Light=605lux, Humidity=69.7%, CO2=397ppm
[2025-07-31 06:05:00.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=22.7C, Moisture=39.4%, Light=672lux, Humidity=56.5%, CO2=515ppm
[2025-07-31 06:05:00.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.4C, Moisture=44.8%, Light=641lux, Humidity=56.0%, CO2=405ppm
[2025-07-31 06:05:05.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.5C, Moisture=42.0%, Light=585lux, Humidity=64.7%, CO2=644ppm
[2025-07-31 06:05:05.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.3C, Moisture=38.0%, Light=697lux, Humidity=56.8%, CO2=727ppm
[2025-07-31 06:05:05.000] WARN  MoistureMonitor[id=1007]: Moisture dropped to 38.0%
[2025-07-31 06:05:05.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.2C, Moisture=46.4%, Light=591lux, Humidity=41.5%, CO2=610ppm
[2025-07-31 06:05:05.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.3C, Moisture=43.2%, Light=655lux, Humidity=61.6%, CO2=664ppm
[2025-07-31 06:05:05.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.4C, Moisture=47.7%, Light=581lux, Humidity=58.6%, CO2=390ppm
[2025-07-31 06:05:10.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.1C, Moisture=47.5%, Light=611lux, Humidity=46.1%, CO2=424ppm
[2025-07-31 06:05:10.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.8C, Moisture=40.5%, Light=515lux, Humidity=50.7%, CO2=746ppm
[2025-07-31 06:05:10.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.8C, Moisture=35.2%, Light=690lux, Humidity=44.1%, CO2=546ppm
[2025-07-31 06:05:10.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.3C, Moisture=43.8%, Light=607lux, Humidity=63.6%, CO2=800ppm
[2025-07-31 06:05:10.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.8C, Moisture=43.7%, Light=560lux, Humidity=51.2%, CO2=678ppm
[2025-07-31 06:05:15.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.1C, Moisture=44.3%, Light=506lux, Humidity=54.3%, CO2=398ppm
[2025-07-31 06:05:15.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.1C, Moisture=39.3%, Light=589lux, Humidity=69.0%, CO2=638ppm
[2025-07-31 06:05:15.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.2C, Moisture=43.6%, Light=623lux, Humidity=62.5%, CO2=536ppm
[2025-07-31 06:05:15.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.5C, Moisture=39.9%, Light=614lux, Humidity=43.5%, CO2=448ppm
[2025-07-31 06:05:15.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.8C, Moisture=39.5%, Light=566lux, Humidity=56.1%, CO2=400ppm
[2025-07-31 06:05:20.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.0C, Moisture=47.4%, Light=557lux, Humidity=52.0%, CO2=761ppm
[2025-07-31 06:05:20.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.5C, Moisture=38.6%, Light=562lux, Humidity=52.4%, CO2=781ppm
[2025-07-31 06:05:20.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.1C, Moisture=36.7%, Light=679lux, Humidity=40.6%, CO2=522ppm
[2025-07-31 06:05:20.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.6C, Moisture=41.0%, Light=576lux, Humidity=58.4%, CO2=422ppm
[2025-07-31 06:05:20.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=22.7C, Moisture=41.1%, Light=530lux, Humidity=51.8%, CO2=615ppm
[2025-07-31 06:05:25.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.1C, Moisture=46.3%, Light=524lux, Humidity=42.3%, CO2=572ppm
[2025-07-31 06:05:25.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.3C, Moisture=35.4%, Light=649lux, Humidity=69.0%, CO2=449ppm
[2025-07-31 06:05:25.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.5C, Moisture=37.2%, Light=577lux, Humidity=44.4%, CO2=368ppm
[2025-07-31 06:05:25.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=26.2C, Moisture=40.2%, Light=685lux, Humidity=44.3%, CO2=633ppm
[2025-07-31 06:05:25.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=22.6C, Moisture=40.3%, Light=631lux, Humidity=66.4%, CO2=791ppm
[2025-07-31 06:05:30.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.6C, Moisture=43.6%, Light=649lux, Humidity=66.3%, CO2=661ppm
[2025-07-31 06:05:30.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.2C, Moisture=41.8%, Light=507lux, Humidity=56.7%, CO2=471ppm
[2025-07-31 06:05:30.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.7C, Moisture=47.5%, Light=519lux, Humidity=66.1%, CO2=550ppm
[2025-07-31 06:05:30.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.7C, Moisture=44.4%, Light=588lux, Humidity=43.2%, CO2=621ppm
[2025-07-31 06:05:30.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.9C, Moisture=47.1%, Light=546lux, Humidity=40.7%, CO2=396ppm
[2025-07-31 06:05:35.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.5C, Moisture=35.2%, Light=652lux, Humidity=65.2%, CO2=666ppm
[2025-07-31 06:05:35.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=26.5C, Moisture=45.2%, Light=588lux, Humidity=67.8%, CO2=720ppm
[2025-07-31 06:05:35.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.7C, Moisture=46.7%, Light=685lux, Humidity=41.0%, CO2=724ppm
[2025-07-31 06:05:35.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.5C, Moisture=39.6%, Light=583lux, Humidity=45.3%, CO2=576ppm
[2025-07-31 06:05:35.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.5C, Moisture=43.8%, Light=692lux, Humidity=67.4%, CO2=443ppm
[MALFORMED LINE NO TIMESTAMP OR FORMAT]
[2025-07-31 06:05:40.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.7C, Moisture=45.9%, Light=506lux, Humidity=51.6%, CO2=599ppm
[2025-07-31 06:05:40.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.8C, Moisture=46.0%, Light=596lux, Humidity=62.3%, CO2=624ppm
[2025-07-31 06:05:40.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.8C, Moisture=47.8%, Light=584lux, Humidity=62.4%, CO2=749ppm
[2025-07-31 06:05:40.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=22.6C, Moisture=41.6%, Light=581lux, Humidity=54.0%, CO2=545ppm
[2025-07-31 06:05:40.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.2C, Moisture=36.7%, Light=519lux, Humidity=48.2%, CO2=758ppm
[2025-07-31 06:05:45.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.2C, Moisture=43.9%, Light=616lux, Humidity=62.8%, CO2=708ppm
[2025-07-31 06:05:45.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.6C, Moisture=44.1%, Light=577lux, Humidity=61.3%, CO2=602ppm
[2025-07-31 06:05:45.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=26.0C, Moisture=47.6%, Light=692lux, Humidity=46.8%, CO2=489ppm
[2025-07-31 06:05:45.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.7C, Moisture=37.1%, Light=584lux, Humidity=44.1%, CO2=526ppm
[2025-07-31 06:05:45.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=26.1C, Moisture=44.9%, Light=534lux, Humidity=53.4%, CO2=655ppm
[2025-07-31 06:05:50.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.3C, Moisture=41.0%, Light=669lux, Humidity=63.2%, CO2=390ppm
[2025-07-31 06:05:50.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.6C, Moisture=45.4%, Light=615lux, Humidity=68.0%, CO2=511ppm
[2025-07-31 06:05:50.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.0C, Moisture=47.8%, Light=655lux, Humidity=42.4%, CO2=671ppm
[2025-07-31 06:05:50.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.0C, Moisture=43.1%, Light=591lux, Humidity=67.2%, CO2=511ppm
[2025-07-31 06:05:50.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.1C, Moisture=35.6%, Light=505lux, Humidity=42.1%, CO2=762ppm
[2025-07-31 06:05:55.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.0C, Moisture=47.4%, Light=562lux, Humidity=50.3%, CO2=414ppm
[2025-07-31 06:05:55.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.7C, Moisture=42.9%, Light=569lux, Humidity=54.2%, CO2=529ppm
[2025-07-31 06:05:55.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.7C, Moisture=40.0%, Light=582lux, Humidity=64.0%, CO2=534ppm
[2025-07-31 06:05:55.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.3C, Moisture=35.7%, Light=512lux, Humidity=49.9%, CO2=363ppm
[2025-07-31 06:05:55.000] WARN  MoistureMonitor[id=1009]: Moisture dropped to 35.7%
[2025-07-31 06:05:55.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.7C, Moisture=46.3%, Light=688lux, Humidity=57.5%, CO2=585ppm
[2025-07-31 06:06:00.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.8C, Moisture=37.1%, Light=679lux, Humidity=61.3%, CO2=442ppm
[2025-07-31 06:06:00.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=26.4C, Moisture=46.7%, Light=684lux, Humidity=50.6%, CO2=485ppm
[2025-07-31 06:06:00.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.8C, Moisture=46.0%, Light=678lux, Humidity=68.0%, CO2=578ppm
[2025-07-31 06:06:00.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.3C, Moisture=44.8%, Light=533lux, Humidity=42.9%, CO2=639ppm
[2025-07-31 06:06:00.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.7C, Moisture=35.8%, Light=589lux, Humidity=59.8%, CO2=633ppm
[2025-07-31 06:06:05.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=22.8C, Moisture=38.5%, Light=504lux, Humidity=42.6%, CO2=782ppm
[2025-07-31 06:06:05.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.9C, Moisture=44.4%, Light=617lux, Humidity=46.6%, CO2=745ppm
[2025-07-31 06:06:05.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.2C, Moisture=41.6%, Light=660lux, Humidity=58.7%, CO2=521ppm
[2025-07-31 06:06:05.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.2C, Moisture=40.5%, Light=610lux, Humidity=68.8%, CO2=479ppm
[2025-07-31 06:06:05.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.5C, Moisture=47.1%, Light=646lux, Humidity=67.2%, CO2=787ppm
[2025-07-31 06:06:10.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=22.5C, Moisture=37.9%, Light=551lux, Humidity=68.6%, CO2=536ppm
[2025-07-31 06:06:10.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.1C, Moisture=40.4%, Light=634lux, Humidity=60.5%, CO2=736ppm
[2025-07-31 06:06:10.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=22.5C, Moisture=39.6%, Light=679lux, Humidity=63.5%, CO2=781ppm
[2025-07-31 06:06:10.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=22.6C, Moisture=37.6%, Light=575lux, Humidity=41.6%, CO2=499ppm
[2025-07-31 06:06:10.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=22.7C, Moisture=42.4%, Light=523lux, Humidity=65.2%, CO2=616ppm
[2025-07-31 06:06:15.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.2C, Moisture=47.7%, Light=654lux, Humidity=65.8%, CO2=558ppm
[2025-07-31 06:06:15.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.9C, Moisture=41.5%, Light=663lux, Humidity=52.2%, CO2=785ppm
[2025-07-31 06:06:15.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=22.7C, Moisture=47.5%, Light=606lux, Humidity=66.9%, CO2=420ppm
[2025-07-31 06:06:15.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=22.5C, Moisture=47.0%, Light=636lux, Humidity=57.1%, CO2=397ppm
[2025-07-31 06:06:15.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.0C, Moisture=46.9%, Light=613lux, Humidity=40.4%, CO2=512ppm
[2025-07-31 06:06:20.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.0C, Moisture=46.0%, Light=700lux, Humidity=63.3%, CO2=752ppm
[2025-07-31 06:06:20.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.4C, Moisture=38.2%, Light=515lux, Humidity=66.5%, CO2=618ppm
[2025-07-31 06:06:20.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.4C, Moisture=42.3%, Light=515lux, Humidity=56.3%, CO2=582ppm
[2025-07-31 06:06:20.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=26.5C, Moisture=46.3%, Light=512lux, Humidity=42.6%, CO2=377ppm
[2025-07-31 06:06:20.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=26.2C, Moisture=41.7%, Light=601lux, Humidity=51.1%, CO2=465ppm
[2025-07-31 06:06:25.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.9C, Moisture=41.5%, Light=678lux, Humidity=54.2%, CO2=643ppm
[2025-07-31 06:06:25.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=22.7C, Moisture=40.3%, Light=561lux, Humidity=55.5%, CO2=405ppm
[2025-07-31 06:06:25.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=22.9C, Moisture=38.9%, Light=598lux, Humidity=44.8%, CO2=666ppm
[2025-07-31 06:06:25.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=22.6C, Moisture=44.9%, Light=647lux, Humidity=61.4%, CO2=771ppm
[2025-07-31 06:06:25.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.4C, Moisture=45.3%, Light=587lux, Humidity=41.6%, CO2=626ppm
[2025-07-31 06:06:30.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.8C, Moisture=35.8%, Light=671lux, Humidity=58.3%, CO2=675ppm
[2025-07-31 06:06:30.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.5C, Moisture=35.5%, Light=551lux, Humidity=61.8%, CO2=777ppm
[2025-07-31 06:06:30.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.6C, Moisture=45.3%, Light=630lux, Humidity=54.4%, CO2=786ppm
[2025-07-31 06:06:30.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=26.5C, Moisture=39.6%, Light=634lux, Humidity=41.3%, CO2=515ppm
[2025-07-31 06:06:30.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.5C, Moisture=45.2%, Light=645lux, Humidity=66.2%, CO2=718ppm
[2025-07-31 06:06:35.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.9C, Moisture=41.8%, Light=611lux, Humidity=63.8%, CO2=648ppm
[2025-07-31 06:06:35.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.5C, Moisture=45.1%, Light=572lux, Humidity=68.0%, CO2=452ppm
[2025-07-31 06:06:35.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=22.6C, Moisture=45.7%, Light=685lux, Humidity=65.0%, CO2=352ppm
[2025-07-31 06:06:35.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=26.0C, Moisture=44.4%, Light=546lux, Humidity=51.2%, CO2=524ppm
[2025-07-31 06:06:35.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.8C, Moisture=46.4%, Light=517lux, Humidity=66.0%, CO2=581ppm
[2025-07-31 06:06:40.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.3C, Moisture=36.0%, Light=583lux, Humidity=44.6%, CO2=431ppm
[2025-07-31 06:06:40.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.6C, Moisture=47.7%, Light=623lux, Humidity=57.1%, CO2=623ppm
[2025-07-31 06:06:40.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.8C, Moisture=37.4%, Light=628lux, Humidity=44.5%, CO2=748ppm
[2025-07-31 06:06:40.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=22.9C, Moisture=35.2%, Light=540lux, Humidity=61.9%, CO2=360ppm
[2025-07-31 06:06:40.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.3C, Moisture=38.2%, Light=571lux, Humidity=69.0%, CO2=377ppm
[2025-07-31 06:06:45.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.3C, Moisture=36.4%, Light=640lux, Humidity=67.9%, CO2=644ppm
[2025-07-31 06:06:45.000] WARN  MoistureMonitor[id=1006]: Moisture dropped to 36.4%
[2025-07-31 06:06:45.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=22.8C, Moisture=46.4%, Light=545lux, Humidity=63.0%, CO2=594ppm
[2025-07-31 06:06:45.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=26.4C, Moisture=46.1%, Light=517lux, Humidity=52.0%, CO2=491ppm
[2025-07-31 06:06:45.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.4C, Moisture=45.7%, Light=567lux, Humidity=49.2%, CO2=516ppm
[2025-07-31 06:06:45.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=22.7C, Moisture=37.4%, Light=551lux, Humidity=56.0%, CO2=729ppm
[2025-07-31 06:06:45.000] WARN  MoistureMonitor[id=1010]: Moisture dropped to 37.4%
[2025-07-31 06:06:45.000] ERROR PumpCtrl[id=2003]: Irrigation pump failed to start
[2025-07-31 06:06:45.000] DEBUG SensorHub: Retrying pump startup...
[2025-07-31 06:06:45.000] INFO  PumpCtrl[id=2003]: Pump started successfully after retry
[2025-07-31 06:06:50.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.9C, Moisture=44.7%, Light=607lux, Humidity=49.4%, CO2=404ppm
[2025-07-31 06:06:50.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.8C, Moisture=37.6%, Light=591lux, Humidity=49.4%, CO2=360ppm
